"","ID","Latitude","Longitude","SOx","CO2","NOx","Height","Diam","Velocity","Temp"
"253","2718-3",35.1897,-81.0122,11884.265,1605101.102,2169.994,111.252,8.9916,36.576,285.927777777778
"254","2718-4",35.1897,-81.0122,11729.637,1626861.928,2297.197,111.252,8.9916,36.576,285.927777777778
"255","2718-5",35.1897,-81.0122,10767.073,1481468.593,2028.06,111.252,8.9916,36.576,285.927777777778
"256","2721-5",35.22,-81.7594,23308.517,3234153.07,2616.558,175.26,7.62,35.9664,286.611111111111
"257","2727-1",35.5975,-80.9658,18007.019,2354346.475,3070.777,96.012,8.9916,36.576,285.927777777778
"258","2727-2",35.5975,-80.9658,18919.377,2467683.079,3399.567,96.012,8.9916,36.576,285.927777777778
"259","2727-3",35.5975,-80.9658,30534.666,4096740.149,5391.535,96.012,8.9916,36.576,285.927777777778
"260","2727-4",35.5975,-80.9658,33079.303,4412504.637,5672.593,96.012,8.9916,36.576,285.927777777778
"261","2790-B2",46.8669,-100.8839,5420.97,1240700.162,1523.644,91.44,3.6576,92.0496,289.631444444444
"262","2817-1",47.2819,-101.3194,24910.996,2988515.925,4288.238,106.68,5.727192,91.44,265.394685092221
"263","2817-2",47.2819,-101.3194,61773.19,7789170.15,20481.922,106.68,5.727192,91.44,265.394685092221
"264","2823-B1",47.0664,-101.2139,19449.657,2192180.988,8457.561,91.44,5.7912,102.108,294.261111111111
"265","2823-B2",47.0664,-101.2139,9956.996,3955522.594,15222.962,167.64,7.62,54.2544,289.261111111111
"266","2824-1",47.2872,-101.3314,2565.349,971595.35,1302.923,77.724,4.572,91.44,263.235718329795
"267","2824-10",47.2872,-101.3314,139.147,548331.375,864.777,77.724,4.572,91.44,263.235718329795
"268","2828-1",40.2522,-80.6486,46714.095,3308461.775,4854.372,304.8,8.86968,39.624,283.090975019083
"269","2828-2",40.2522,-80.6486,41530.022,3461970.85,4528.787,304.8,8.86968,39.624,283.090975019083
"270","2828-3",40.2522,-80.6486,27603.52,4104374.65,6466.745,128.9304,7.3152,35.3568,283.15
"271","2830-5",38.9917,-84.2981,15054.188,1257888.325,2275.006,137.16,5.7912,91.44,328.146533181204
"272","2830-6",38.9917,-84.2981,30020.143,2464641.575,3657.702,137.16,5.7912,91.44,328.146533181204
"273","2832-6",39.1131,-84.8031,19990.322,1191914.089,3289.625,179.832,5.1816,78.6384,285.023564797469
"274","2832-7",39.1131,-84.8031,37418.721,2764687.65,5445.367,243.84,7.1628,39.624,293.283569643839
"275","2832-8",39.1131,-84.8031,15843.706,3398871.125,5715.212,243.84,7.1628,39.624,293.283569643839
"276","2835-7",41.9086,-80.7697,4176.393,1551877.775,1599.176,113.6904,5.1816,77.724,283.941994749692
"277","2836-10",41.5042,-82.05,4748.379,394390.726,683.234,159.7152,3.2004,115.824,305.792597968652
"278","2836-12",41.5042,-82.05,37773.889,3183773.859,6196.427,182.88,7.3152,94.488,283.76867640265
"279","2837-1",41.6713,-81.4432,6623.53,834820.675,1128.859,164.592,3.6576,79.248,276.42343958874
"280","2837-2",41.6713,-81.4432,4423.938,713152.875,860.345,164.592,3.6576,79.248,276.42343958874
"281","2837-3",41.6713,-81.4432,6045.099,709549.5,897.741,164.592,3.6576,79.248,276.42343958874
"282","2838-18",41.5356,-81.6419,3002.144,1154219.1,1853.913,97.536,5.1816,93.5736,292.104787110298
"283","2840-4",40.1842,-81.8811,80980.933,4594348.125,9580.226,243.84,9.948672,88.392,284.711685235361
"284","2840-5",40.1842,-81.8811,5932.66,2517934.749,4979.072,243.84,7.9248,38.1,298.993652349066
"285","2840-6",40.1842,-81.8811,4671.447,2062061.226,4287.311,243.84,7.9248,38.1,298.993652349066
"286","2850-1",38.6361,-83.6939,49083.148,6419224.776,9239.556,243.84,7.9248,38.7096,290.269366344636
"287","2850-2",38.6361,-83.6939,55621.668,7060037.332,13039.25,243.84,7.9248,38.7096,290.269366344636
"288","2850-3",38.6361,-83.6939,47778.404,5951583.546,12191.842,243.84,7.9248,38.7096,290.269366344636
"289","2850-4",38.6361,-83.6939,59967.716,8204997.866,14370.758,243.84,5.7912,88.392,320.719782961146
"290","2866-1",40.5308,-80.6311,8907.399,1309990.727,1798.984,259.08,16.88592,35.3568,278.547923816708
"291","2866-2",40.5308,-80.6311,9030.258,1329154.073,1818.134,259.08,16.88592,35.3568,278.547923816708
"292","2866-3",40.5308,-80.6311,6449.221,941907.624,2353.102,259.08,16.88592,35.3568,278.547923816708
"293","2866-4",40.5308,-80.6311,7087.63,1062064.877,2441.349,259.08,16.88592,35.3568,278.547923816708
"294","2866-5",40.5308,-80.6311,13520.206,2002208.075,3098.104,259.08,16.88592,35.3568,278.547923816708
"295","2866-6",40.5308,-80.6311,28009.978,3683499.475,5738.054,259.08,16.88592,35.3568,278.547923816708
"296","2866-7",40.5308,-80.6311,33561.436,5072481.025,7907.966,259.08,16.88592,35.3568,278.547923816708
"297","2872-3",39.5908,-81.6797,20300.266,864042.533,2336.664,252.3744,7.62,96.012,318.236105138004
"298","2872-4",39.5908,-81.6797,21237.395,901808.462,2551.167,252.3744,7.62,96.012,318.236105138004
"299","2872-5",39.5908,-81.6797,51089.547,3552387.975,5796.855,252.3744,6.7056,96.012,306.549893550444
"300","2876-1",38.9161,-82.1281,25515.072,2730137.278,6361.845,255.4224,9.20496,39.624,283.297392530958
"301","2876-2",38.9161,-82.1281,25917.541,2764895.475,6509.322,255.4224,7.52856,39.624,283.202955652582
"302","2876-3",38.9161,-82.1281,24127.765,2581600.724,5822.103,255.4224,9.20496,39.624,283.297392530958
"303","2876-4",38.9161,-82.1281,25463.661,2762806.416,6423.175,255.4224,7.52856,39.624,283.202955652582
"304","2876-5",38.9161,-82.1281,25653.823,2727659.114,6476.686,255.4224,9.20496,39.624,283.297392530958
"305","2917-9",39.4083,-84.5625,1252.31,295025.539,442.321,50.5968,3.13944,99.06,279.387404620534
"306","2952-4",35.7617,-95.2847,7860.681,3405861.383,4884.502,106.68,7.3152,80.4672,286.579444444444
"307","2952-5",35.7617,-95.2847,8406.431,3474581.576,5288.37,106.68,7.3152,80.4672,286.579444444444
"308","2952-6",35.7617,-95.2847,9504.589,4032973.386,7125.404,152.4,6.5532,80.4672,300.666666666667
"309","2963-3313",36.4317,-95.7008,16725.303,3803412.607,7172.794,182.88,8.2296,76.2,280.538888888889
"310","2963-3314",36.4317,-95.7008,14145.032,3287704.818,6213.213,182.88,8.2296,76.2,280.538888888889
"311","298-LIM1",31.4219,-96.2525,18385.764,13205743.75,12383.934,137.16,8.19912,76.2,305.316666666667
"312","298-LIM2",31.4219,-96.2525,17159.544,13766326.35,11836.186,137.16,8.19912,76.2,305.316666666667
"313","3-1",31.0069,-88.0103,4221.378,972847.977,1643.508,182.88,7.821168,91.44,291.816666666667
"314","3-2",31.0069,-88.0103,4874.94,1113759.947,1871.171,182.88,7.821168,91.44,291.816666666667
"315","3-3",31.0069,-88.0103,8314.775,1918954.023,3211.39,182.88,7.821168,91.44,291.816666666667
"316","3-4",31.0069,-88.0103,11203.51,2638482.325,3377.867,182.88,4.169664,89.3064,331.011111111111
"317","3-5",31.0069,-88.0103,25031.53,5724402.3,9023.963,182.88,7.62,98.1456,306.65
"318","3113-1",40.91,-75.0789,11055.697,828518.725,1082.279,121.3104,3.13944,88.6968,316.617777777778
"319","3118-1",40.3842,-79.0611,6511.832,11787600.296,19103.064,160.02,8.5344,37.7952,295.983888888889
"320","3118-2",40.3842,-79.0611,7842.292,13430563.52,20223.532,160.02,8.5344,37.7952,295.983888888889
"321","3122-1",40.511,-79.1968,62625.637,4237373.666,4917.251,243.84,7.3152,94.488,302.818888888889
"322","3122-2",40.511,-79.1968,66978.198,4602978.977,6188.756,243.84,7.3152,94.488,302.818888888889
"323","3122-3",40.511,-79.1968,2418.93,4568634.046,7150.116,260.2992,8.2296,38.1,290.26
"324","3130-1",40.4081,-79.0339,3874.756,1578259.728,719.647,182.88,5.27304,50.292,313.355
"325","3130-2",40.4081,-79.0339,3744.151,1550667.737,726.35,182.88,5.27304,50.292,313.355
"326","3131-1",41.067,-78.3656,10551.659,749405.919,1666.239,182.88,3.81,87.1728,355.096666666667
"327","3131-2",41.067,-78.3656,9469.086,660564.398,1467.703,182.88,3.81,87.1728,355.096666666667
"328","3131-3",41.067,-78.3656,13681.601,1013092.77,1899.893,260.2992,5.7912,74.0664,306.573888888889
"329","3131-4",41.067,-78.3656,13273.954,980838.44,1850.784,260.2992,5.7912,74.0664,306.573888888889
"330","3136-1",40.6604,-79.3411,183555.844,13322457.6,13787.34,171.6024,10.3632,38.7096,283.698333333333
"331","3136-2",40.6604,-79.3411,173978.61,12578895.504,14209.282,171.6024,10.3632,38.7096,283.698333333333
"332","3138-3",40.9378,-80.3681,5526.828,442569.949,645.02,228.6,5.82168,91.44,340.459444444444
"333","3138-4",40.9378,-80.3681,5274.37,417013.334,651.194,228.6,5.82168,91.44,340.459444444444
"334","3138-5",40.9378,-80.3681,8153.472,638215.655,1235.431,228.6,5.82168,91.44,340.459444444444
"335","3140-1",40.097,-76.6962,44743.708,3854403.64,5979.406,137.16,5.97408,39.624,341.594444444444
"336","3140-2",40.097,-76.6962,45455.058,3932968.554,6203.8,137.16,5.97408,39.624,341.594444444444
"337","3140-3",40.097,-76.6962,119004.518,10253959.446,15675.86,159.7152,9.35736,39.624,285.903888888889
"338","3149-1",41.0714,-76.6672,240250.868,18188646.62,22388.272,182.88,6.096,88.392,300.905
"339","3149-2",41.0714,-76.6672,135065.21,10075014.362,14581.112,182.88,6.096,88.392,304.769444444444
"340","3152-1A",40.8361,-76.825,3287.464,314618.643,313.695,91.44,4.572,99.06,279.98
"341","3152-1B",40.8361,-76.825,3606.245,328703.209,328.988,91.44,4.572,99.06,279.98
"342","3152-2A",40.8361,-76.825,3585.182,325443.289,347.479,91.44,4.572,99.06,279.98
"343","3264-1",34.6022,-82.435,2913.982,414059.027,828.343,64.9224,2.4384,115.5192,295.872222222222
"344","3264-2",34.6022,-82.435,2487.32,350381.468,683.849,64.9224,2.4384,115.5192,295.927777777778
"345","3264-3",34.6022,-82.435,5818.427,829783.664,891.572,64.9224,2.7432,98.4504,315.372222222222
"346","3287-MCM1",34.0533,-81.2178,6993.028,873887.92,1500.746,124.968,3.9624,85.344,285.372222222222
"347","3287-MCM2",34.0533,-81.2178,7433.832,946699.9,1645.648,124.968,3.9624,85.344,284.261111111111
"348","3295-URQ3",33.435,-81.9111,5953.456,641841.372,889.594,60.96,4.7244,91.44,275.705555555556
"349","3297-WAT1",33.8264,-80.6218,20182.586,2582073.518,3838.251,91.44,5.7912,74.3712,297.594444444444
"350","3297-WAT2",33.8264,-80.6218,17591.389,2224486.943,2852.181,91.44,5.7912,75.5904,297.594444444444
"351","3298-WIL1",33.0163,-79.9285,28062.512,4939569.107,6849.073,121.92,7.9248,39.0144,287.538888888889
"352","3393-1",35.0742,-90.1439,8136.431,1826467.65,4070.711,121.92,3.87096,84.4296,344.816666666667
"353","3393-2",35.0742,-90.1439,8170.031,1772215.6,4289.2,121.92,3.87096,84.4296,344.816666666667
"354","3393-3",35.0742,-90.1439,7575.945,1739246.95,4130.778,121.92,3.87096,84.4296,344.816666666667
"355","3396-1",36.0211,-84.1567,37533.714,6584728.575,11487.599,152.4,10.2108,38.4048,283.15
"356","3399-1",36.3903,-87.6539,7747.492,8075947.775,13503.919,193.548,11.7348,36.2712,291.205555555556
"357","3399-2",36.3903,-87.6539,9725.878,8807502.175,13682.074,193.548,11.7348,36.2712,291.205555555556
"358","3403-1",36.3156,-86.4006,6166.922,1791025.945,1994.386,152.8572,7.62,89.916,295.038888888889
"359","3403-2",36.3156,-86.4006,5907.581,1716946.955,1894.081,152.8572,7.62,89.916,295.038888888889
"360","3403-3",36.3156,-86.4006,6866.908,1978987.906,2254.826,152.8572,7.62,85.6488,300.15
"361","3403-4",36.3156,-86.4006,6955.431,2014438.494,2304.523,152.8572,7.62,85.6488,300.15
"362","3406-1",36.0278,-87.9861,6805.729,774357.749,1607.049,182.88,9.8298,92.964,331.483333333333
"363","3406-10",36.0278,-87.9861,8386.082,954855.971,1992.611,182.88,9.8298,92.964,331.483333333333
"364","3406-2",36.0278,-87.9861,7481.26,855989.388,1784.012,182.88,9.8298,92.964,331.483333333333
"365","3406-3",36.0278,-87.9861,7836.22,892121.567,1862.91,182.88,9.8298,92.964,331.483333333333
"366","3406-4",36.0278,-87.9861,7303.68,832329.139,1737.127,182.88,9.8298,92.964,331.483333333333
"367","3406-5",36.0278,-87.9861,5897.968,686392.471,1440.789,182.88,9.8298,92.964,331.483333333333
"368","3406-6",36.0278,-87.9861,6977.814,796217.147,1670.079,182.88,9.8298,92.964,331.483333333333
"369","3406-7",36.0278,-87.9861,7322.709,802173.076,1701.373,182.88,9.8298,92.964,331.483333333333
"370","3406-8",36.0278,-87.9861,8212.575,930650.957,1955.109,182.88,9.8298,92.964,331.483333333333
"371","3406-9",36.0278,-87.9861,8374.361,953937.956,1994.475,182.88,9.8298,92.964,331.483333333333
"372","3407-1",35.8992,-84.5194,5782.834,1057052.904,1594.107,304.8,7.9248,92.6592,318.705555555556
"373","3407-2",35.8992,-84.5194,5672.214,1036682.804,1553.976,121.92,9.144,39.9288,286.538888888889
"374","3407-3",35.8992,-84.5194,5200.237,956828.833,1291.409,304.8,7.9248,92.6592,318.705555555556
"375","3407-4",35.8992,-84.5194,5699.965,1043506.511,1588.965,121.92,9.144,39.9288,286.538888888889
"376","3407-5",35.8992,-84.5194,6530.4,1208713.582,1805.476,121.92,9.144,39.9288,286.538888888889
"377","3407-6",35.8992,-84.5194,6003.023,1109638.441,1406.193,304.8,7.9248,98.1456,309.816666666667
"378","3407-7",35.8992,-84.5194,7474.99,1375141.047,1752.016,304.8,7.9248,92.6592,318.705555555556
"379","3407-8",35.8992,-84.5194,7257.104,1335467.269,1693.909,121.92,9.144,39.9288,286.538888888889
"380","3407-9",35.8992,-84.5194,6586.989,1205552.092,1632.348,304.8,7.9248,98.1456,309.816666666667
"381","3470-WAP5",29.4828,-95.6311,17331.982,5126742.262,1056.555,182.88,7.3152,100.584,312.594444444444
"382","3470-WAP6",29.4828,-95.6311,18915.415,5421614.584,1130.414,182.88,7.3152,100.584,312.594444444444
"383","3470-WAP7",29.4828,-95.6311,15952.962,4716443,1017.933,152.4,6.7056,100.584,312.594444444444
"384","3470-WAP8",29.4828,-95.6311,3090.054,4671976.813,934.937,152.4,6.7056,51.816,302.038888888889
"385","3497-1",31.8206,-96.0561,96108.772,11222677.798,7377.48,121.92,6.5532,76.2,298.538888888889
"386","3497-2",31.8206,-96.0561,85546.444,9923780.37,6631.594,121.92,6.5532,76.2,298.538888888889
"387","3644-1",39.7272,-110.8644,2089.009,583705.947,1268.765,60.96,3.13944,69.4944,274.927777777778
"388","3644-2",39.7272,-110.8644,3321.098,963862.43,2133.553,52.4256,3.81,86.2584,277.483333333333
"389","3775-1",36.9333,-82.1997,9218.846,1281496.888,2557.857,137.16,4.75488,85.344,312.094444444444
"390","3775-2",36.9333,-82.1997,8895.339,1220885.087,2396.99,137.16,4.75488,85.344,312.094444444444
"391","3775-3",36.9333,-82.1997,8199.296,1185710.925,2385.853,137.16,3.81,83.82,306.483333333333
"392","3776-51",37.3704,-80.8639,1484.664,219477.8,416.266,66.56832,5.1816,92.964,279.872222222222
"393","3776-52",37.3704,-80.8639,1549.816,231078.575,417.965,66.56832,5.1816,92.964,279.872222222222
"394","3776-6",37.3704,-80.8639,9367.786,1341923.125,3154.51,132.588,3.44424,85.344,329.816666666667
"395","3796-3",37.7089,-78.2878,3378.208,495885.9,1603.838,60.96,3.6576,95.7072,278.427777777778
"396","3796-4",37.7089,-78.2878,7520.252,1117265.4,1997.006,60.96,4.572,80.4672,280.261111111111
"397","3797-3",37.3822,-77.3833,5876.449,652118.525,1271.906,60.96,3.9624,87.7824,280.927777777778
"398","3797-4",37.3822,-77.3833,10662.99,1207306.1,1738.568,60.96,3.9624,98.7552,295.927777777778
"399","3797-5",37.3822,-77.3833,19093.701,2124951.575,2245.695,60.96,5.1816,80.772,294.816666666667
"400","3797-6",37.3822,-77.3833,42744.365,4672230.275,5582.732,127.7112,6.096,80.4672,310.927777777778
"401","3803-1",36.7711,-76.3019,4511.062,699138.225,1381.524,53.34,3.9624,87.1728,287.65
"402","3803-2",36.7711,-76.3019,5209.456,796132.725,1761.759,53.34,3.9624,86.2584,287.094444444444
"403","3803-3",36.7711,-76.3019,8452.185,1139029.25,1497.928,60.96,3.6576,86.5632,293.838888888889
"404","3803-4",36.7711,-76.3019,11995.146,1579480.75,2366.339,60.96,4.2672,69.4944,294.261111111111
"405","3809-1",37.2144,-76.4611,11079.792,1064898.069,2062.752,98.7552,5.1816,80.4672,315.094444444444
"406","3809-2",37.2144,-76.4611,11635.699,1117731.983,2144.318,98.7552,5.1816,80.4672,315.094444444444
"407","3845-BW21",46.7559,-122.8578,1704.446,5967401.469,8094.582,143.256,9.08304,41.148,289.900731662113
"408","3845-BW22",46.7559,-122.8578,1648.809,6550100.192,9029.511,143.256,9.08304,41.148,289.900731662113
"409","3935-1",38.4731,-81.8233,26869.589,4203613.135,4902.311,275.2344,10.287,39.0144,283.15
"410","3935-2",38.4731,-81.8233,31550.077,4969466.889,8317.113,275.2344,10.287,39.0144,283.15
"411","3935-3",38.4731,-81.8233,53992.617,8625134.525,21400.391,275.2344,12.954,39.0144,283.261111111111
"412","3936-1",38.2056,-81.4211,6950.692,1102321.779,1999.215,99.06,5.97408,96.3168,292.038888888889
"413","3936-2",38.2056,-81.4211,5900.112,945224.545,1603.033,99.06,5.97408,96.3168,292.038888888889
"414","3938-11",38.9669,-81.9231,6951.115,891062.508,1554.638,182.88,6.5532,89.0016,307.594444444444
"415","3938-21",38.9669,-81.9231,6330.346,808971.522,1394.655,182.88,6.5532,89.0016,307.594444444444
"416","3938-31",38.9669,-81.9231,5199.919,651370.516,1118.029,182.88,6.5532,89.0016,307.594444444444
"417","3938-41",38.9669,-81.9231,5207.534,666619.278,1138.59,182.88,6.5532,89.0016,307.594444444444
"418","3943-1",39.7107,-79.9275,45827.311,3821434.515,4847.041,167.64,7.5438,38.4048,287.372222222222
"419","3943-2",39.7107,-79.9275,36993.206,2907862.33,4241.962,167.64,7.5438,38.4048,287.372222222222
"420","3944-1",39.3844,-80.3325,1354.919,3755911.449,5689.199,305.1048,7.9248,45.72,285.927777777778
"421","3944-2",39.3844,-80.3325,1719.997,4662549.011,7233.1,305.1048,7.9248,45.72,285.927777777778
"422","3944-3",39.3844,-80.3325,1690.577,4542974.159,6443.341,305.1048,7.9248,45.72,285.927777777778
"423","3947-1",39.8464,-80.8189,13732.229,1203423.102,3801.036,274.32,7.0104,94.488,309.816666666667
"424","3947-2",39.8464,-80.8189,14527.79,1268583.631,3902.073,274.32,7.0104,94.488,309.816666666667
"425","3948-1",39.8297,-80.8153,31510.664,3850929.917,12052.674,304.8,10.287,39.0144,282.538888888889
"426","3948-2",39.8297,-80.8153,22254.453,2748915.408,7973.771,304.8,10.287,39.0144,282.538888888889
"427","3954-1",39.2014,-79.2667,1226.582,4274298.249,7484.951,226.4664,8.8392,35.052,308.594444444444
"428","3954-2",39.2014,-79.2667,1082.97,3666592.151,6067.67,226.4664,8.8392,35.052,308.594444444444
"429","3954-3",39.2014,-79.2667,1161.879,4106664.475,9003.236,176.4792,6.4008,35.052,304.816666666667
"430","3982-5",46.5869,-90.9017,641.971,176025.025,795.467,59.436,1.8598896,91.44,291.17
"431","4041-5",42.8457,-87.8294,3213.298,1653217.376,1289.164,112.1664,8.10006,41.148,287.597222222222
"432","4041-6",42.8457,-87.8294,2665.817,1374607.463,1104.016,112.1664,8.10006,41.148,287.597222222222
"433","4041-7",42.8457,-87.8294,3700.408,1874817.478,1196.071,112.1664,8.10006,41.7576,288.144444444444
"434","4041-8",42.8457,-87.8294,3323.078,1684402.991,1048.707,112.1664,8.10006,41.7576,288.144444444444
"435","4042-1",43.0303,-87.9233,2195.595,559093.153,1007.144,121.92,3.3500568,85.344,288.235555555556
"436","4042-2",43.0303,-87.9233,2243.806,569920.907,1027.817,121.92,3.3500568,85.344,288.235555555556
"437","4042-3",43.0303,-87.9233,2055.86,510242.397,949.778,121.92,3.3500568,85.344,286.922777777778
"438","4042-4",43.0303,-87.9233,1987.357,490210.812,905.523,121.92,3.3500568,85.344,286.922777777778
"439","4050-4",43.715,-87.7094,7379.313,2222935.377,2779.772,167.60952,5.180076,90.5256,296.674444444444
"440","4050-5",43.715,-87.7094,7740.884,2266066.444,2282.385,167.60952,5.180076,82.9056,308.394444444444
"441","4054-1",42.7225,-91.0085,7389.896,844714.499,1510.246,107.8992,3.9599616,92.964,288.709444444444
"442","4054-2",42.7225,-91.0085,7608.865,870407.026,1518.535,107.8992,3.9599616,92.964,288.709444444444
"443","4072-5",44.5397,-88.0083,1581.973,416176.654,1940.059,114.9096,4.5698664,81.0768,270.701111111111
"444","4072-6",44.5397,-88.0083,2165.7,510496.866,2453.699,114.9096,4.5698664,81.0768,270.701111111111
"445","4072-7",44.5397,-88.0083,2593.193,700609.155,1422.299,114.9096,3.3500568,97.536,277.426666666667
"446","4072-8",44.5397,-88.0083,4308.053,1176257.727,1911.857,114.9096,4.7500032,102.108,271.156666666667
"447","4078-1",44.8606,-89.6553,1527.614,543749.731,2171.093,74.0664,3.6298632,104.2416,277.554444444444
"448","4078-2",44.8606,-89.6553,2459.51,875325.161,1582.977,73.94448,3.6298632,102.108,283.915555555556
"449","4078-3",44.8606,-89.6553,9540.134,3276623.789,4384.991,151.24176,4.879848,100.2792,314.81
"450","4140-B4",44.3085,-91.9106,4919.114,621153.406,2344.63,213.36,5.180076,113.6904,296.273333333333
"451","4140-B5",44.3085,-91.9106,6897.642,872064.914,3309.784,213.36,5.180076,113.6904,296.273333333333
"452","4143-1",43.5592,-91.2333,26143.994,4538502.3,7495.034,152.4,4.6101,95.4024,306.006666666667
"453","4146-B1",42.7083,-90.9853,387.758,40367.285,77.86,62.484,2.439924,99.06,294.87
"454","4146-B2",42.7083,-90.9853,485.364,50921.135,97.218,62.484,2.439924,99.06,294.87
"455","4158-BW41",42.8378,-105.7769,3287.734,1012525.834,2245.446,152.4,3.3528,89.3064,307.038888888889
"456","4158-BW42",42.8378,-105.7769,3395.382,1033645.217,2289.593,152.4,3.3528,93.5736,307.594444444444
"457","4158-BW43",42.8378,-105.7769,7685.206,1884524.763,4602.594,152.4,4.572,103.9368,315.927777777778
"458","4158-BW44",42.8378,-105.7769,5382.371,3199926.438,5583.538,76.2,7.0104,38.7096,270.927777777778
"459","4162-1",41.7572,-110.5986,7661.807,1490223.49,4188.206,144.99336,4.879848,37.1856,288.361111111111
"460","4162-2",41.7572,-110.5986,9464.314,1823774.986,4988.054,144.99336,5.489448,37.1856,289.094444444444
"461","4162-3",41.7572,-110.5986,6103.152,2763191.209,5559.961,144.99336,8.080248,36.576,292.188888888889
"462","4259-1",42.0317,-84.755,1541.832,648613.184,707.74,76.2,2.86512,40.2336,281.038888888889
"463","4271-B1",44.3026,-91.9126,7763.584,2813260.15,4601.358,213.36,5.3300376,96.012,301.868888888889
"464","469-3",39.8034,-104.9458,872.021,1426100.932,2379.766,91.44,5.9436,81.3816,270.761111111111
"465","469-4",39.8034,-104.9458,2220.559,3506882.691,5186.27,121.92,6.7056,81.3816,280.761111111111
"466","47-1",34.7439,-87.8486,6007.934,1376675.435,2979.348,183.4896,7.98576,93.2688,305.816666666667
"467","47-2",34.7439,-87.8486,5915.723,1368185.55,2913.724,183.4896,7.98576,93.2688,305.816666666667
"468","47-3",34.7439,-87.8486,6784.288,1551246.809,3393.569,183.4896,7.98576,93.2688,305.816666666667
"469","47-4",34.7439,-87.8486,6866.238,1568562.874,3379.058,183.4896,7.98576,93.2688,305.816666666667
"470","47-5",34.7439,-87.8486,13364.441,2997326.15,3656.734,152.4,7.22376,89.0016,297.538888888889
"471","470-1",38.2081,-104.5747,6613.043,2628704.34,4057.856,152.4,7.485888,48.768,279.983333333333
"472","470-2",38.2081,-104.5747,6829.556,2614086.823,3913.404,152.4,7.28472,48.768,279.983333333333
"473","477-5",40.0195,-105.202,1526.765,2844894.2,4363.565,76.2,8.5344,79.8576,264.816666666667
"474","492-5",38.8244,-104.8331,1340.31,374834.4,768.194,60.96,3.23088,97.536,285.372222222222
"475","492-6",38.8244,-104.8331,2929.995,759938.9,1408.183,60.96,3.84048,97.536,285.372222222222
"476","492-7",38.8244,-104.8331,4893.997,1291527.2,2767.893,76.2,4.572,94.488,288.816666666667
"477","4941-1",36.9047,-111.3886,1191.517,6091527.167,10594.129,236.22,7.464552,37.1856,314.261111111111
"478","4941-2",36.9047,-111.3886,1124.633,6943991.167,12673.946,236.22,7.464552,37.1856,314.261111111111
"479","4941-3",36.9047,-111.3886,1627.762,6641722.517,9953.181,236.22,7.464552,37.1856,314.261111111111
"480","50-1",34.8825,-85.7547,3692.087,820071.449,1809.716,304.8,8.2296,84.4296,323.844444444444
"481","50-2",34.8825,-85.7547,3614.008,801791.52,1754.9,304.8,8.2296,84.4296,323.844444444444
"482","50-3",34.8825,-85.7547,3489.856,771588.688,1702.574,304.8,8.2296,84.4296,323.844444444444
"483","50-4",34.8825,-85.7547,4000.177,886389.665,1947.293,304.8,8.2296,84.4296,323.844444444444
"484","50-5",34.8825,-85.7547,3727.44,828666.695,1825.813,304.8,8.2296,84.4296,323.844444444444
"485","50-6",34.8825,-85.7547,3809.744,851354.527,1879.752,304.8,8.2296,84.4296,323.844444444444
"486","50-7",34.8825,-85.7547,6886.928,2520154.325,2842.215,152.4,6.33984,53.34,307.538888888889
"487","50-8",34.8825,-85.7547,5160.043,3530098.575,4392.105,152.4,7.37616,54.864,294.761111111111
"488","50202-1",43.0804,-79.0082,979.914,473566.79,387.198,67.056,2.4384,21.9456,288.094444444444
"489","51-1",32.0306,-93.5692,23748.403,6063485.669,13109.984,160.02,7.62,49.6824,301.483333333333
"490","52007-1",36.6009,-78.53,356.821,547586.35,700.546,83.82,3.81,48.768,290.594444444444
"491","52007-2",36.6009,-78.53,299.689,505998.325,673.501,83.82,3.81,48.768,290.594444444444
"492","525-H1",40.4856,-107.185,2491.495,3798964.96,7842.105,76.2,6.7056,51.816,274.816666666667
"493","525-H2",40.4856,-107.185,3041.797,4748466.576,7598.619,120.396,7.3152,89.0016,274.816666666667
"494","527-1",38.2387,-108.5083,1401.537,957535.756,1921.718,65.532,3.6576,78.0288,297.927777777778
"495","55076-AA001",33.3761,-89.2183,987.839,2077612.65,1079.948,106.68,7.4676,78.3336,288.038888888889
"496","55076-AA002",33.3761,-89.2183,929.738,2038129.25,1125.844,106.68,7.4676,78.3336,288.038888888889
"497","56-1",31.4858,-87.9106,3726.665,722754.3,1401.348,126.492,5.54736,39.0144,290.372222222222
"498","56-2",31.4858,-87.9106,4785.571,1930694.4,4561.629,126.492,5.54736,39.0144,290.372222222222
"499","56-3",31.4858,-87.9106,7084.543,2054241.4,4669.896,121.6152,5.0292,39.624,271.261111111111
"500","564-1",28.4836,-81.1686,6058.918,3742345.092,7532.806,167.64,5.7912,38.7096,301.761111111111
"501","564-2",28.4836,-81.1686,2778.939,3376106.487,2692.028,167.64,5.7912,37.7952,298.15
"502","568-BHB3",41.1706,-73.1843,2764.94,3102333.469,1981.212,151.7904,4.2672,88.392,326.047666666667
"503","59-1",40.8538,-98.3481,2476.359,861549.4,1362.49,125.5776,3.660648,76.2,255.380555555556
"504","593-3",39.7372,-75.5033,2447.094,517710.85,717.879,67.056,4.1148,79.5528,282.15
"505","593-4",39.7372,-75.5033,4747.203,948575.4,1191.124,67.056,4.1148,86.868,295.705555555556
"506","594-4",38.5857,-75.2341,8792.029,2018422.675,3639.855,121.92,7.3152,105.156,287.65
