00001, -89.0885,  35.2730,     176.
00002, -88.9620,  34.9858,      22.
00003, -89.0481,  35.4001,      31.
00004, -89.0717,  34.9538,      76.
00005, -88.9599,  35.3473,     454.
00006, -89.0541,  35.1961,     321.
00007, -89.0621,  35.1133,     102.
00008, -89.0227,  35.1925,     442.
00009, -89.0844,  35.0863,     120.
00010, -89.0640,  35.0865,     294.
00011, -88.9972,  35.1299,     247.
00012, -89.0716,  35.1153,     337.
00013, -89.0104,  35.2879,     143.
00014, -89.0022,  35.2039,     467.
00015, -89.0198,  35.0612,      87.
00016, -88.9917,  35.2566,     232.
00017, -89.0351,  35.3321,     439.
00018, -89.0554,  35.0295,     153.
00019, -89.0497,  35.2098,     272.
00020, -89.0284,  35.1712,     368.
00021, -89.0450,  35.1269,     232.
00022, -88.9938,  35.0151,     168.
00023, -89.0436,  35.0399,     322.
00024, -89.0268,  35.2467,     121.
00025, -88.9586,  35.2870,      44.
00026, -88.9731,  35.2607,     223.
00027, -89.0641,  34.9996,      99.
00028, -89.0859,  34.9058,      44.
00029, -89.0201,  35.0430,      80.
00030, -89.0240,  35.3243,     396.
00031, -88.9977,  34.8208,       5.
00032, -89.0057,  35.1566,     148.
00033, -89.0823,  34.8653,     102.
00034, -89.0549,  34.9600,      90.
00035, -89.0674,  34.8988,      48.
00036, -89.0667,  34.9747,     145.
00037, -89.0500,  35.0538,     237.
00038, -88.9697,  34.7908,       4.
00039, -89.0675,  35.0029,       4.
00040, -88.9626,  34.9526,       5.
00041, -89.0099,  35.2336,      18.
00042, -89.0210,  35.1509,      72.
00043, -89.0394,  34.8080,      48.
00044, -88.9736,  34.8616,      34.
00045, -89.0605,  34.9472,      71.
00046, -89.0318,  34.8042,      82.
00047, -89.0406,  35.0412,     249.
00048, -88.9942,  35.2297,     411.
00049, -89.0417,  35.0140,     325.
00050, -89.0320,  35.1620,     161.
00051, -89.0384,  35.1615,     163.
00052, -89.0113,  35.1670,     163.
00053, -89.0314,  35.1176,     208.
00054, -88.9849,  35.2398,     292.
00055, -89.0463,  35.0499,     296.
00056, -89.0528,  35.1047,     308.
00057, -89.0268,  35.2162,     332.
00058, -89.0284,  35.0928,     233.
00059, -89.0256,  35.1171,      15.
00060, -89.0123,  35.0568,     200.
00061, -89.0323,  35.0492,     150.
00062, -88.9210,  35.0379,     208.
00063, -89.0393,  34.9773,     132.
00064, -89.0425,  35.0933,     430.
00065, -89.0069,  35.1237,     411.
00066, -88.9673,  35.2120,     383.
00067, -89.0205,  34.9821,      30.
00068, -89.0266,  34.6736,      52.
00069, -89.0101,  35.2459,     124.
00070, -89.0585,  34.8803,     138.
00071, -88.9711,  35.2749,     381.
00072, -89.0485,  34.9014,     102.
00073, -88.9879,  34.8020,      75.
00074, -89.0536,  34.8701,     103.
00075, -89.0382,  34.9645,      41.
00076, -88.9322,  34.7763,       6.
00077, -89.0563,  34.8237,     107.
00078, -89.0049,  34.9191,      56.
00079, -89.0084,  35.1124,      45.
00080, -89.0562,  34.8405,     131.
00081, -88.9742,  35.1641,     347.
00082, -89.0497,  34.9317,      76.
00083, -89.0542,  34.7238,      85.
00084, -89.0035,  35.0805,     131.
00085, -89.0054,  35.1276,     312.
00086, -89.0252,  35.0495,     216.
00087, -89.0007,  34.9485,      38.
00088, -88.9602,  35.2547,     388.
00089, -88.9857,  34.9069,      21.
00090, -89.0593,  34.8437,      18.
00091, -88.9891,  34.7082,      46.
00092, -89.0144,  34.7759,      34.
00093, -89.0000,  34.8342,      23.
00094, -88.9838,  34.8641,      17.
00095, -88.9796,  34.5814,      85.
00096, -89.0381,  34.7176,       5.
00097, -88.9987,  34.9160,      59.
00098, -89.0186,  34.9615,     103.
00099, -89.0409,  34.9889,      80.
00100, -89.0464,  34.9511,      57.
END
