00001, -89.2158,  37.3360,     685.
00002, -89.2770,  36.6570,     757.
00003, -89.6325,  36.9132,     376.
00004, -89.2343,  36.6186,     605.
00005, -88.9174,  36.9585,     488.
00006, -88.7773,  37.1343,     930.
00007, -89.6136,  36.5145,     458.
00008, -88.9746,  36.9483,     129.
00009, -89.3580,  36.7912,     353.
00010, -89.4935,  36.5627,     467.
00011, -89.1146,  36.6786,     606.
00012, -89.3915,  36.5315,     117.
00013, -89.0354,  36.9907,     547.
00014, -89.2094,  36.8415,     258.
00015, -89.1555,  36.6318,     501.
00016, -89.2674,  36.8360,     290.
00017, -89.0129,  37.2406,     460.
00018, -89.2816,  36.5386,     531.
00019, -89.6902,  36.7999,     159.
00020, -89.2918,  36.5408,     371.
00021, -89.3831,  36.6094,     463.
00022, -89.4771,  36.4948,      76.
00023, -89.1096,  36.7597,     412.
00024, -89.0545,  36.9399,     256.
00025, -88.9547,  37.0802,     472.
00026, -89.3545,  36.7051,     519.
00027, -89.5442,  36.3805,     122.
00028, -89.4191,  36.4932,     662.
00029, -89.3690,  36.5251,     239.
00030, -89.1529,  37.0915,     413.
00031, -89.0289,  36.4799,     762.
00032, -89.4185,  36.8616,     489.
00033, -89.4610,  36.3777,     585.
00034, -89.4608,  36.4380,     574.
00035, -89.6201,  36.2514,     650.
00036, -89.3864,  36.6846,     836.
00037, -89.2367,  36.7601,     344.
00038, -89.3859,  36.2507,     177.
00039, -89.6457,  36.1857,     108.
00040, -89.4713,  36.4021,      83.
00041, -89.0361,  37.0095,     373.
00042, -89.5916,  36.5921,     327.
00043, -89.5136,  36.1344,     508.
00044, -89.1691,  36.4708,     675.
00045, -89.5529,  36.3133,       5.
00046, -89.5056,  36.2561,     200.
00047, -89.3010,  36.5155,     791.
00048, -89.2161,  36.7113,     119.
00049, -89.4087,  36.5386,     645.
00050, -89.4349,  36.9152,     829.
00051, -89.1567,  36.9667,     499.
00052, -89.3326,  36.8474,     744.
00053, -89.2433,  36.7823,     319.
00054, -88.9188,  37.0032,     522.
00055, -89.0428,  36.8619,     825.
00056, -89.5901,  36.4594,      74.
00057, -89.1852,  36.9633,     756.
00058, -89.0892,  36.7841,     365.
00059, -88.8846,  37.1025,    1028.
00060, -89.2304,  36.6990,     827.
00061, -89.5264,  36.6367,     399.
00062, -89.3072,  36.4097,     186.
00063, -89.7149,  36.3310,     370.
00064, -89.4109,  36.6433,     698.
00065, -89.0430,  36.8176,     299.
00066, -89.5685,  36.5080,      46.
00067, -89.7065,  36.2370,     440.
00068, -89.1042,  36.4139,     633.
00069, -89.6201,  36.5709,      69.
00070, -89.4211,  36.5027,     551.
00071, -89.2608,  36.6892,     389.
00072, -89.1570,  36.5601,     853.
00073, -89.6000,  35.9805,      33.
00074, -89.1140,  36.5968,     672.
00075, -88.9744,  36.7944,     754.
00076, -89.2488,  36.3505,     447.
00077, -89.2432,  36.5335,     204.
00078, -89.4559,  36.4059,     447.
00079, -89.3949,  36.6153,     699.
00080, -89.4839,  36.3013,      41.
00081, -88.7913,  37.1026,     270.
00082, -89.4651,  36.3941,     345.
00083, -89.2338,  36.3832,     827.
00084, -88.9013,  36.9657,     851.
00085, -88.9753,  36.8561,     293.
00086, -89.0508,  36.7602,     690.
00087, -89.3008,  36.4742,     390.
00088, -88.9690,  37.0240,     273.
00089, -89.3408,  36.3489,      63.
00090, -89.5245,  36.2775,     384.
00091, -89.2727,  36.2355,     810.
00092, -89.4431,  36.1468,      72.
00093, -89.3428,  36.3296,     271.
00094, -89.2749,  36.3517,     202.
00095, -89.5502,  35.8698,     321.
00096, -89.1410,  36.4340,     708.
00097, -89.1062,  36.6323,     527.
00098, -89.5199,  36.3174,      54.
00099, -89.1810,  36.6088,     118.
00100, -89.5163,  36.3177,     682.
END
