00001, -88.9235,  34.7217,     121.
00002, -88.8590,  34.5079,       8.
00003, -88.8925,  34.8500,     184.
00004, -88.9203,  34.4498,      74.
00005, -88.9142,  34.7580,     127.
00006, -88.9177,  34.6672,     100.
00007, -88.9332,  34.5862,     110.
00008, -88.9226,  34.6669,      78.
00009, -88.9294,  34.5640,      82.
00010, -88.9282,  34.5528,      97.
00011, -88.8852,  34.6310,      25.
00012, -88.9298,  34.5880,      89.
00013, -88.9051,  34.7652,     120.
00014, -88.9295,  34.6466,     124.
00015, -88.8743,  34.5566,      72.
00016, -88.9185,  34.6958,      93.
00017, -88.8907,  34.7489,     165.
00018, -88.9317,  34.4950,     132.
00019, -88.9225,  34.6719,     125.
00020, -88.9134,  34.6394,     140.
00021, -88.9193,  34.5803,     138.
00022, -88.8722,  34.5250,       7.
00023, -88.9147,  34.5036,     122.
00024, -88.9075,  34.7193,      96.
00025, -88.9070,  34.6978,     135.
00026, -88.9150,  34.6885,     132.
00027, -88.9277,  34.4702,     107.
00028, -88.9357,  34.4116,      74.
00029, -88.9019,  34.5425,      40.
00030, -88.8990,  34.7963,     125.
00031, -88.8822,  34.3617,       6.
00032, -88.9013,  34.6508,      32.
00033, -88.9269,  34.3514,     100.
00034, -88.9045,  34.4474,     109.
00035, -88.9121,  34.4027,      66.
00036, -88.9362,  34.4363,     139.
00037, -88.9152,  34.5212,     105.
00038, -88.8442,  34.3308,      25.
00039, -88.9380,  34.4637,     134.
00040, -88.8635,  34.4774,       9.
00041, -88.9009,  34.6758,      98.
00042, -88.9115,  34.6129,     126.
00043, -88.8831,  34.3248,      65.
00044, -88.8443,  34.3844,      29.
00045, -88.9051,  34.4489,      63.
00046, -88.8730,  34.3195,      32.
00047, -88.8973,  34.5148,      97.
00048, -88.8945,  34.6786,     104.
00049, -88.9096,  34.5125,      44.
00050, -88.8939,  34.6295,      95.
00051, -88.8933,  34.6305,     123.
00052, -88.8921,  34.6010,     162.
00053, -88.9131,  34.5720,     144.
00054, -88.8805,  34.6747,     172.
00055, -88.9071,  34.5339,      83.
00056, -88.9109,  34.5831,      90.
00057, -88.8857,  34.6678,     142.
00058, -88.8931,  34.5758,      70.
00059, -88.8976,  34.5817,     118.
00060, -88.8864,  34.5527,      26.
00061, -88.9000,  34.5277,     118.
00062, -88.8232,  34.5501,      12.
00063, -88.9047,  34.4436,     124.
00064, -88.8926,  34.5741,      94.
00065, -88.8928,  34.5841,     118.
00066, -88.8920,  34.6423,     156.
00067, -88.8817,  34.4803,      59.
00068, -88.8573,  34.2045,      58.
00069, -88.8928,  34.7103,      96.
00070, -88.9111,  34.3606,     112.
00071, -88.8825,  34.6949,     149.
00072, -88.8923,  34.3952,      76.
00073, -88.8482,  34.3352,      12.
00074, -88.9057,  34.3499,     131.
00075, -88.8983,  34.4657,      77.
00076, -88.8108,  34.3232,       2.
00077, -88.9016,  34.3148,     114.
00078, -88.8582,  34.4248,      69.
00079, -88.8846,  34.5968,      50.
00080, -88.9081,  34.3168,     142.
00081, -88.8724,  34.6018,     178.
00082, -88.8945,  34.4193,     101.
00083, -88.8861,  34.2435,      55.
00084, -88.8760,  34.5343,     113.
00085, -88.8760,  34.6041,     112.
00086, -88.8919,  34.5080,     123.
00087, -88.8550,  34.4531,      49.
00088, -88.8645,  34.6844,     153.
00089, -88.8664,  34.4299,      24.
00090, -88.9026,  34.3547,      82.
00091, -88.8569,  34.2567,       7.
00092, -88.8567,  34.2999,      66.
00093, -88.8787,  34.3672,      20.
00094, -88.8561,  34.3884,      39.
00095, -88.7938,  34.1075,      71.
00096, -88.8839,  34.2509,      64.
00097, -88.8542,  34.4276,      35.
00098, -88.8720,  34.4527,      81.
00099, -88.8847,  34.4784,      81.
00100, -88.8942,  34.4513,      81.
END
