00001, -89.1876,  35.4797,     418.
00002, -89.0124,  35.1666,     246.
00003, -89.1329,  35.5504,      23.
00004, -89.1407,  35.1264,     261.
00005, -88.9244,  35.5775,       7.
00006, -89.0420,  35.3973,     388.
00007, -89.0959,  35.2878,     251.
00008, -88.9936,  35.4114,     552.
00009, -89.1559,  35.2673,       2.
00010, -89.0798,  35.2909,     105.
00011, -89.0387,  35.3183,     171.
00012, -89.0685,  35.3281,     166.
00013, -89.0778,  35.4498,      46.
00014, -88.9620,  35.4284,     446.
00015, -89.0640,  35.2257,     374.
00016, -89.0242,  35.4524,     319.
00017, -89.0370,  35.5655,     470.
00018, -89.0973,  35.1889,     300.
00019, -89.0949,  35.4140,     125.
00020, -89.0248,  35.3842,     374.
00021, -89.0784,  35.3042,     373.
00022, -89.0570,  35.1989,      99.
00023, -89.0480,  35.2412,     447.
00024, -89.0947,  35.3898,     341.
00025, -89.0132,  35.4465,     345.
00026, -89.0208,  35.4556,     336.
00027, -89.1150,  35.1586,     204.
00028, -89.1477,  35.0798,     156.
00029, -89.0712,  35.2168,     126.
00030, -89.0309,  35.5311,     229.
00031, -89.0584,  34.9883,       9.
00032, -89.0805,  35.3490,     357.
00033, -89.1454,  35.0414,     185.
00034, -89.1092,  35.1338,     264.
00035, -89.1262,  35.0716,      33.
00036, -89.1328,  35.1463,     221.
00037, -89.0782,  35.2386,     403.
00038, -89.0308,  34.9566,       8.
00039, -89.1100,  35.1563,     137.
00040, -89.0110,  35.1302,      57.
00041, -89.0778,  35.3938,     353.
00042, -89.0517,  35.3294,     219.
00043, -89.1048,  34.9767,      50.
00044, -89.0356,  35.0280,     118.
00045, -89.1175,  35.1186,      53.
00046, -89.0989,  34.9743,      77.
00047, -89.0615,  35.2384,     117.
00048, -88.9691,  35.4548,     406.
00049, -89.0491,  35.2089,     288.
00050, -89.0988,  35.3414,      44.
00051, -89.1154,  35.3465,     252.
00052, -89.0655,  35.3759,     327.
00053, -89.0889,  35.3024,     306.
00054, -88.9844,  35.4391,     303.
00055, -89.0582,  35.2505,     125.
00056, -89.0818,  35.3228,      21.
00057, -89.0604,  35.4230,     442.
00058, -89.0488,  35.2819,     363.
00059, -89.1008,  35.3017,     205.
00060, -89.0710,  35.2280,     195.
00061, -89.0962,  35.2416,      33.
00062, -88.9779,  35.2247,     104.
00063, -89.0975,  35.1504,     143.
00064, -89.0263,  35.3127,     348.
00065, -88.9821,  35.3432,     394.
00066, -88.9484,  35.4284,      45.
00067, -89.0932,  35.1553,     127.
00068, -89.0947,  34.8376,      49.
00069, -89.0996,  35.4238,     124.
00070, -89.1201,  35.0613,      11.
00071, -88.9594,  35.4970,      83.
00072, -89.1084,  35.0768,     363.
00073, -89.0558,  34.9705,      73.
00074, -89.1154,  35.0427,     316.
00075, -89.1133,  35.1335,     344.
00076, -88.9927,  34.9404,       4.
00077, -89.1169,  34.9973,     103.
00078, -89.0674,  35.0882,     250.
00079, -89.0748,  35.2806,     187.
00080, -89.1129,  35.0184,     142.
00081, -88.9780,  35.3769,     463.
00082, -89.1377,  35.0973,     345.
00083, -89.1213,  34.8924,      87.
00084, -89.0682,  35.2671,     375.
00085, -89.0073,  35.3237,     164.
00086, -89.0461,  35.2326,     102.
00087, -89.0520,  35.1152,      18.
00088, -88.9501,  35.4762,     425.
00089, -89.0429,  35.0703,     408.
00090, -89.1196,  35.0143,     241.
00091, -89.0561,  34.8731,      48.
00092, -89.0789,  34.9424,      28.
00093, -89.0612,  35.0027,      42.
00094, -89.0356,  35.0332,     311.
00095, -89.0512,  34.7448,      85.
00096, -89.1011,  34.8813,       0.
00097, -89.0576,  35.0992,     288.
00098, -89.0772,  35.1300,     123.
00099, -89.1199,  35.1680,     197.
00100, -89.1216,  35.1207,     196.
END
