00001, -89.2120,  35.7228,     256.
00002, -89.0430,  35.3633,     193.
00003, -89.2625,  35.6933,      75.
00004, -89.1695,  35.3224,     301.
00005, -88.9745,  35.7332,     256.
00006, -89.0288,  35.6135,     398.
00007, -89.1021,  35.4818,     120.
00008, -88.9450,  35.6540,     458.
00009, -89.2218,  35.4632,     379.
00010, -89.1633,  35.4539,     129.
00011, -89.0919,  35.4680,     207.
00012, -89.1099,  35.5020,      12.
00013, -89.1436,  35.5964,     344.
00014, -88.9417,  35.6491,      18.
00015, -89.0533,  35.4368,     363.
00016, -89.0474,  35.6525,       7.
00017, -89.0312,  35.8101,     479.
00018, -89.1149,  35.3747,     388.
00019, -89.2092,  35.5991,      87.
00020, -89.0317,  35.6012,     574.
00021, -89.0846,  35.5039,     254.
00022, -89.1722,  35.3777,     318.
00023, -89.0273,  35.4659,     416.
00024, -89.1172,  35.5736,     521.
00025, -89.0185,  35.6524,     428.
00026, -89.0322,  35.6704,     276.
00027, -89.1530,  35.3305,     270.
00028, -89.1908,  35.2678,      80.
00029, -89.1453,  35.4076,      29.
00030, -89.1028,  35.7009,     165.
00031, -89.1195,  35.1576,     110.
00032, -89.1083,  35.5707,     343.
00033, -89.2140,  35.2277,     337.
00034, -89.1265,  35.3313,      16.
00035, -89.2040,  35.2396,     239.
00036, -89.1783,  35.3379,     238.
00037, -89.0712,  35.4532,     281.
00038, -89.1061,  35.1310,     120.
00039, -89.1649,  35.3310,      70.
00040, -89.0844,  35.3161,      27.
00041, -89.0874,  35.6054,     464.
00042, -89.0822,  35.5323,     280.
00043, -89.1825,  35.1476,     324.
00044, -89.0893,  35.1948,     167.
00045, -89.1898,  35.3019,     174.
00046, -89.1806,  35.1401,     385.
00047, -89.1276,  35.4122,     351.
00048, -88.9557,  35.6770,     130.
00049, -89.0895,  35.4001,      32.
00050, -89.2062,  35.5301,     389.
00051, -89.1498,  35.5577,     219.
00052, -89.0947,  35.5992,     470.
00053, -89.1028,  35.5141,     112.
00054, -88.9881,  35.6270,     315.
00055, -89.1247,  35.4433,     158.
00056, -89.1519,  35.4912,      45.
00057, -89.0690,  35.6544,      73.
00058, -89.0506,  35.4927,     461.
00059, -89.1687,  35.4959,     481.
00060, -89.1246,  35.4181,      28.
00061, -89.2019,  35.4396,     169.
00062, -89.0485,  35.3778,      27.
00063, -89.1821,  35.3292,      90.
00064, -89.0388,  35.5226,     119.
00065, -88.9755,  35.5620,      20.
00066, -89.0321,  35.5985,     345.
00067, -89.1629,  35.3374,      62.
00068, -89.1690,  35.0067,      53.
00069, -89.2113,  35.6051,     365.
00070, -89.1916,  35.2486,     152.
00071, -88.9953,  35.6734,     386.
00072, -89.1137,  35.2875,      42.
00073, -89.1353,  35.1385,      31.
00074, -89.1258,  35.2362,      27.
00075, -89.1327,  35.3393,     368.
00076, -89.0605,  35.1237,      82.
00077, -89.1915,  35.1657,      78.
00078, -89.1163,  35.2656,     303.
00079, -89.1010,  35.4519,      65.
00080, -89.1747,  35.1936,     118.
00081, -88.9595,  35.6113,     641.
00082, -89.1578,  35.3054,     295.
00083, -89.2025,  35.0625,     399.
00084, -89.0760,  35.4825,     430.
00085, -89.0616,  35.4856,     304.
00086, -89.1017,  35.3908,     408.
00087, -89.1245,  35.2850,     399.
00088, -88.9412,  35.7037,     526.
00089, -89.0350,  35.2834,     478.
00090, -89.1490,  35.1964,     217.
00091, -89.1299,  35.0439,     249.
00092, -89.1518,  35.0987,     241.
00093, -89.1510,  35.1676,     149.
00094, -89.0425,  35.2374,     392.
00095, -89.1278,  34.9119,      78.
00096, -89.1733,  35.0529,      66.
00097, -89.0758,  35.3101,     386.
00098, -89.1284,  35.3008,     346.
00099, -89.1654,  35.3554,     516.
00100, -89.1660,  35.3050,     185.
END
