00001, -89.2981,  36.5963,     699.
00002, -89.2776,  36.0089,     346.
00003, -89.5771,  36.2697,     592.
00004, -89.2534,  35.9898,     472.
00005, -88.9113,  36.4012,     544.
00006, -88.9060,  36.4345,     717.
00007, -89.4076,  36.0630,      42.
00008, -88.9024,  36.4280,     688.
00009, -89.2825,  36.2274,     353.
00010, -89.3075,  36.1239,      46.
00011, -89.2093,  36.0287,     795.
00012, -89.2196,  36.0924,     199.
00013, -89.0623,  36.3712,     417.
00014, -89.1111,  36.3120,     286.
00015, -89.1493,  36.0658,     473.
00016, -89.1482,  36.3534,     398.
00017, -88.9916,  36.6338,     559.
00018, -89.2115,  36.0048,     242.
00019, -89.4394,  36.3135,     147.
00020, -89.1723,  36.1299,     347.
00021, -89.2790,  36.0907,       8.
00022, -89.2788,  36.0955,     210.
00023, -89.0751,  36.1798,     454.
00024, -89.0388,  36.3599,     519.
00025, -88.9768,  36.4201,     579.
00026, -89.2072,  36.2417,      87.
00027, -89.3853,  35.9035,     385.
00028, -89.4108,  35.8872,     514.
00029, -89.2983,  36.0294,     282.
00030, -89.1999,  36.4229,     741.
00031, -89.1597,  35.8057,     913.
00032, -89.3190,  36.2706,     431.
00033, -89.4385,  35.8058,     383.
00034, -89.4231,  35.8447,     470.
00035, -89.4986,  35.7616,      97.
00036, -89.4010,  36.0124,     515.
00037, -89.2335,  36.1229,     653.
00038, -89.2557,  35.7794,     305.
00039, -89.4171,  35.8343,     119.
00040, -89.2336,  36.0049,     144.
00041, -89.0519,  36.3846,     503.
00042, -89.4059,  36.0995,     313.
00043, -89.3546,  35.7164,      56.
00044, -89.1879,  35.8576,     536.
00045, -89.3630,  35.9328,     123.
00046, -89.3323,  35.8117,      44.
00047, -89.2301,  36.0295,     388.
00048, -89.0895,  36.2741,     363.
00049, -89.3942,  35.9241,     427.
00050, -89.4314,  36.2430,     467.
00051, -89.1128,  36.3987,     502.
00052, -89.2322,  36.3038,     110.
00053, -89.2546,  36.1741,     420.
00054, -88.9675,  36.3616,     524.
00055, -89.1293,  36.1873,     567.
00056, -89.3940,  36.0528,     275.
00057, -89.2750,  36.2718,     545.
00058, -89.0932,  36.1811,     520.
00059, -89.0344,  36.3835,     969.
00060, -89.3281,  36.0218,     629.
00061, -89.4383,  36.0910,     197.
00062, -89.1769,  35.9518,     176.
00063, -89.4908,  35.9134,     160.
00064, -89.3122,  36.1002,     189.
00065, -89.0187,  36.2542,     476.
00066, -89.2809,  36.1365,      13.
00067, -89.4718,  35.8507,     188.
00068, -89.2032,  35.7338,     698.
00069, -89.4306,  36.2038,      32.
00070, -89.3666,  35.9339,     498.
00071, -89.1155,  36.2648,      52.
00072, -89.2711,  35.8951,     700.
00073, -89.4080,  35.6237,     251.
00074, -89.2048,  35.9187,     630.
00075, -89.0848,  36.1123,     914.
00076, -89.2277,  35.7520,     483.
00077, -89.2827,  35.8837,     762.
00078, -89.2682,  35.9280,      31.
00079, -89.3029,  36.0707,     406.
00080, -89.3248,  35.8553,     388.
00081, -88.8483,  36.4535,     731.
00082, -89.3470,  35.9188,      70.
00083, -89.2458,  35.7751,     484.
00084, -88.9803,  36.2997,     546.
00085, -89.0631,  36.1947,     874.
00086, -89.0959,  36.1099,     597.
00087, -89.2457,  35.9243,     407.
00088, -88.8827,  36.4984,     281.
00089, -89.1806,  35.8830,     427.
00090, -89.4052,  35.7789,     333.
00091, -89.2250,  35.6967,     224.
00092, -89.3489,  35.6501,     643.
00093, -89.2683,  35.8183,     407.
00094, -89.1897,  35.8618,     324.
00095, -89.3729,  35.4501,      51.
00096, -89.2299,  35.7603,     664.
00097, -89.0256,  36.1098,     297.
00098, -89.3136,  35.9015,      52.
00099, -89.0699,  36.1649,     246.
00100, -89.3769,  35.8531,     205.
END
