00001, -88.5656,  33.5053,     117.
00002, -88.5656,  33.5132,     101.
00003, -88.5775,  33.5685,     167.
00004, -88.5558,  33.4554,      83.
00005, -88.5665,  33.5113,     170.
00006, -88.5597,  33.5080,     124.
00007, -88.5602,  33.4867,     101.
00008, -88.5652,  33.5211,     162.
00009, -88.5485,  33.4578,     103.
00010, -88.5462,  33.4285,     146.
00011, -88.5588,  33.5042,     125.
00012, -88.5435,  33.4565,     111.
00013, -88.5652,  33.5248,     157.
00014, -88.5567,  33.4962,     135.
00015, -88.5530,  33.4884,     164.
00016, -88.5601,  33.5206,     131.
00017, -88.5507,  33.4856,     129.
00018, -88.5322,  33.3930,      62.
00019, -88.5613,  33.5058,     114.
00020, -88.5490,  33.4766,     105.
00021, -88.5427,  33.4698,     119.
00022, -88.5357,  33.4464,     129.
00023, -88.5370,  33.4482,     118.
00024, -88.5479,  33.4961,     169.
00025, -88.5517,  33.4976,     137.
00026, -88.5509,  33.4972,     118.
00027, -88.5273,  33.3987,      77.
00028, -88.5204,  33.3718,      94.
00029, -88.5380,  33.4552,     122.
00030, -88.5564,  33.5286,     169.
00031, -88.5116,  33.3803,      95.
00032, -88.5387,  33.4772,     139.
00033, -88.5008,  33.3448,      89.
00034, -88.5302,  33.4471,      58.
00035, -88.5292,  33.4094,      95.
00036, -88.5120,  33.3761,      89.
00037, -88.5251,  33.4378,      99.
00038, -88.5230,  33.4225,      50.
00039, -88.5237,  33.4075,      70.
00040, -88.5291,  33.4416,     138.
00041, -88.5290,  33.4656,     165.
00042, -88.5277,  33.4539,     130.
00043, -88.5130,  33.3905,      76.
00044, -88.5228,  33.4413,     107.
00045, -88.5315,  33.4556,      78.
00046, -88.5118,  33.3942,      29.
00047, -88.5258,  33.4573,     115.
00048, -88.5295,  33.4763,     185.
00049, -88.5317,  33.4517,     135.
00050, -88.5161,  33.4162,     158.
00051, -88.5165,  33.4441,     123.
00052, -88.5084,  33.4118,     117.
00053, -88.5142,  33.4110,     115.
00054, -88.5258,  33.4853,     156.
00055, -88.5132,  33.4262,     122.
00056, -88.5143,  33.4374,     154.
00057, -88.5184,  33.4514,     106.
00058, -88.5236,  33.4714,     147.
00059, -88.5175,  33.4354,     148.
00060, -88.5259,  33.4627,     118.
00061, -88.4973,  33.3946,     123.
00062, -88.5223,  33.4829,     155.
00063, -88.4811,  33.3253,     130.
00064, -88.5006,  33.4051,     134.
00065, -88.5004,  33.3976,     119.
00066, -88.5120,  33.4527,     149.
00067, -88.4942,  33.3926,     114.
00068, -88.4840,  33.3356,      16.
00069, -88.5257,  33.5019,     183.
00070, -88.4940,  33.3647,      44.
00071, -88.5172,  33.4913,     166.
00072, -88.4880,  33.3711,      81.
00073, -88.4955,  33.4056,      69.
00074, -88.4682,  33.3044,      99.
00075, -88.4793,  33.3326,     126.
00076, -88.4889,  33.4016,     117.
00077, -88.4770,  33.3331,      74.
00078, -88.4975,  33.4188,     112.
00079, -88.5041,  33.4364,     158.
00080, -88.4721,  33.3118,      85.
00081, -88.4830,  33.3949,     151.
00082, -88.4621,  33.3070,     130.
00083, -88.4649,  33.3142,      38.
00084, -88.4704,  33.3407,     156.
00085, -88.4977,  33.4418,     172.
00086, -88.4854,  33.3844,     153.
00087, -88.4951,  33.4313,     129.
00088, -88.4879,  33.4023,     187.
00089, -88.4904,  33.4147,     144.
00090, -88.4696,  33.3308,     108.
00091, -88.4620,  33.3257,      88.
00092, -88.4758,  33.3690,      82.
00093, -88.4689,  33.3491,      88.
00094, -88.4715,  33.3703,     122.
00095, -88.4587,  33.3200,      11.
00096, -88.4660,  33.3208,      76.
00097, -88.4827,  33.3961,     120.
00098, -88.4675,  33.3559,     149.
00099, -88.4648,  33.3401,     126.
00100, -88.4800,  33.3912,     111.
END
