00001, -88.4739,  33.3534,     126.
00002, -88.4764,  33.3680,     110.
00003, -88.4860,  33.3994,     168.
00004, -88.4634,  33.3125,     113.
00005, -88.4716,  33.3459,     165.
00006, -88.4681,  33.3531,     136.
00007, -88.4692,  33.3367,     124.
00008, -88.4714,  33.3535,     169.
00009, -88.4572,  33.3093,     124.
00010, -88.4516,  33.2797,     129.
00011, -88.4660,  33.3465,     142.
00012, -88.4515,  33.3099,     119.
00013, -88.4711,  33.3592,     165.
00014, -88.4625,  33.3348,     153.
00015, -88.4577,  33.3226,     167.
00016, -88.4668,  33.3567,     157.
00017, -88.4615,  33.3416,     111.
00018, -88.4420,  33.2633,      89.
00019, -88.4715,  33.3572,     121.
00020, -88.4552,  33.3186,     148.
00021, -88.4484,  33.3137,     144.
00022, -88.4408,  33.2928,     137.
00023, -88.4439,  33.3032,     119.
00024, -88.4521,  33.3264,     174.
00025, -88.4595,  33.3446,     133.
00026, -88.4572,  33.3356,     156.
00027, -88.4374,  33.2720,      85.
00028, -88.4258,  33.2358,     106.
00029, -88.4464,  33.3083,     119.
00030, -88.4611,  33.3581,     176.
00031, -88.4172,  33.2404,     112.
00032, -88.4430,  33.3158,     156.
00033, -88.4094,  33.2188,      87.
00034, -88.4339,  33.2886,     149.
00035, -88.4363,  33.2787,      92.
00036, -88.4163,  33.2332,     121.
00037, -88.4331,  33.2928,     116.
00038, -88.4354,  33.2963,      79.
00039, -88.4324,  33.2776,      89.
00040, -88.4344,  33.2886,     138.
00041, -88.4312,  33.2973,     174.
00042, -88.4320,  33.2992,     141.
00043, -88.4204,  33.2590,      94.
00044, -88.4283,  33.2913,     132.
00045, -88.4399,  33.3139,     110.
00046, -88.4222,  33.2692,      82.
00047, -88.4326,  33.3056,     132.
00048, -88.4318,  33.3050,     184.
00049, -88.4418,  33.3191,      93.
00050, -88.4208,  33.2656,     132.
00051, -88.4224,  33.2923,     136.
00052, -88.4139,  33.2649,     125.
00053, -88.4168,  33.2599,     137.
00054, -88.4308,  33.3215,     162.
00055, -88.4192,  33.2791,     126.
00056, -88.4182,  33.2811,     147.
00057, -88.4246,  33.3024,     129.
00058, -88.4284,  33.3111,     151.
00059, -88.4218,  33.2828,     138.
00060, -88.4311,  33.3082,     141.
00061, -88.3993,  33.2396,     149.
00062, -88.4249,  33.3136,     177.
00063, -88.3856,  33.1932,     101.
00064, -88.4046,  33.2542,     135.
00065, -88.4077,  33.2611,     102.
00066, -88.4156,  33.2915,     157.
00067, -88.3987,  33.2480,     119.
00068, -88.3921,  33.2155,      76.
00069, -88.4283,  33.3266,     193.
00070, -88.4064,  33.2490,      63.
00071, -88.4205,  33.3211,     179.
00072, -88.3963,  33.2454,      86.
00073, -88.4016,  33.2655,     109.
00074, -88.3792,  33.1897,      63.
00075, -88.3847,  33.2046,      94.
00076, -88.3943,  33.2534,     129.
00077, -88.3821,  33.2027,      99.
00078, -88.4005,  33.2615,     151.
00079, -88.4058,  33.2738,     161.
00080, -88.3780,  33.1875,      89.
00081, -88.3851,  33.2373,     153.
00082, -88.3619,  33.1611,     133.
00083, -88.3681,  33.1791,     109.
00084, -88.3739,  33.1995,     122.
00085, -88.3992,  33.2764,     172.
00086, -88.3851,  33.2260,     158.
00087, -88.3983,  33.2749,     149.
00088, -88.3870,  33.2357,     179.
00089, -88.3923,  33.2560,     155.
00090, -88.3749,  33.2009,      98.
00091, -88.3697,  33.2028,      83.
00092, -88.3769,  33.2189,     137.
00093, -88.3685,  33.1982,     142.
00094, -88.3725,  33.2158,     151.
00095, -88.3682,  33.2014,      72.
00096, -88.3708,  33.1959,      89.
00097, -88.3851,  33.2411,     148.
00098, -88.3713,  33.2128,     123.
00099, -88.3691,  33.2037,     109.
00100, -88.3817,  33.2372,     148.
END
